id,date,home_team,away_team,home_goals,away_goals,match_result,ht_home_goals,ht_away_goals,ht_result,home_shots,away_shots,home_shots_target,away_shots_target,home_red_cards,away_red_cards,b365h,b365d,b365a,season,league,home_team_goals_avg_last_5,away_goals_avg_last_5,ht_home_goals_avg_last_5,ht_away_goals_avg_last_5,home_balance_1h,home_balance_2h,away_balance_1h,away_balance_2h,home_form_1h_last_5,away_form_1h_last_5,home_form_2h_last_5,away_form_2h_last_5,home_shots_avg_last_5,away_shots_avg_last_5,home_shots_target_avg_last_5,away_shots_target_avg_last_5,home_red_cards_avg_last_5,away_red_cards_avg_last_5,home_goals_conceded_avg_last_5,away_goals_conceded_avg_last_5,target,home_points,away_points,home_points_avg_last_5,away_points_avg_last_5,home_overall_points_last_5,away_overall_points_last_5
3574,2023-05-27,RB Leipzig,Schalke 04,4,2,H,2,1,H,19,16,12,4,0,0,1.6,4.5,4.75,2223,D1,1.8,0.8,0.8,0.2,1,1,-1,-1,0.4,-0.8,0.2,-1.4,15.0,11.2,5.4,4.4,0.0,0.0,1.2,3.0,2,3,0,2.4,0.8,2.4,1.4
3584,2023-05-27,Angers,Troyes,2,1,H,1,1,D,18,5,5,3,0,0,1.95,3.75,3.6,2223,F1,0.8,0.6,0.2,0.0,0,1,0,-1,-0.8,-1.0,0.2,-0.8,11.8,8.0,4.0,2.0,0.0,0.0,1.4,2.4,2,3,0,0.8,0.2,0.2,0.4
3612,2023-05-28,Almeria,Valladolid,0,0,D,0,0,D,23,8,7,2,0,0,2.25,3.4,3.1,2223,SP1,1.8,0.8,0.6,0.6,0,0,0,0,0.4,-0.2,0.4,-1.6,12.2,9.4,4.0,3.4,0.0,0.2,1.0,2.6,1,1,1,2.0,0.6,1.2,0.6
3613,2023-05-28,Southampton,Liverpool,4,4,D,2,2,D,15,30,10,8,0,0,6.5,4.75,1.44,2223,E0,0.8,2.4,0.0,1.2,0,0,0,0,-0.4,0.8,-1.2,0.4,10.0,12.0,3.0,4.2,0.0,0.0,2.4,1.2,1,1,1,0.2,2.0,0.0,2.6
3614,2023-05-28,Getafe,Osasuna,2,1,H,1,1,D,16,10,6,2,0,0,2.2,3.1,3.5,2223,SP1,1.0,0.4,0.4,0.0,0,1,0,-1,0.0,-0.6,0.4,-0.2,12.8,8.8,4.6,2.8,0.2,0.4,0.6,1.2,2,3,0,1.6,0.8,1.4,1.2
3615,2023-05-28,Arsenal,Wolves,5,0,H,3,0,H,14,6,8,0,0,0,1.36,5.25,8.0,2223,E0,2.8,0.6,1.4,0.2,3,2,-3,-2,1.0,-1.4,0.0,-0.6,16.6,9.2,5.8,2.0,0.0,0.0,1.8,2.6,2,3,0,2.0,0.2,1.2,1.4
3620,2023-05-28,Lazio,Cremonese,3,2,H,2,0,H,12,11,8,5,1,0,1.22,6.5,12.0,2223,I1,1.4,1.0,0.6,0.2,2,-1,-2,1,0.0,-0.6,0.6,-0.2,12.8,9.2,5.0,2.4,0.2,0.2,0.8,1.8,2,3,0,2.0,1.0,1.4,1.0
3617,2023-05-28,Verona,Empoli,1,1,D,0,0,D,13,13,4,3,0,0,1.7,3.8,5.0,2223,I1,1.0,0.6,0.2,0.4,0,0,0,0,-0.8,0.0,-0.2,-0.6,9.8,9.0,3.4,1.8,0.0,0.0,2.0,1.2,1,1,1,1.4,0.4,0.8,2.0
3618,2023-05-28,Bologna,Napoli,2,2,D,0,1,A,18,11,6,8,0,0,3.4,3.3,2.2,2223,I1,1.0,1.6,0.8,0.6,-1,1,1,-1,0.6,0.2,0.0,0.6,12.2,13.0,3.4,5.2,0.0,0.0,0.4,0.8,1,1,1,1.4,2.0,1.2,1.6
3619,2023-05-28,Monza,Lecce,0,1,A,0,0,D,5,9,1,1,0,0,2.45,3.3,2.9,2223,I1,1.4,0.6,0.8,0.4,0,-1,0,1,0.0,-0.6,0.2,-0.4,11.4,9.8,4.6,3.0,0.0,0.0,1.2,1.6,0,0,3,1.6,0.2,2.2,1.0
3611,2023-05-28,Ath Bilbao,Elche,0,1,A,0,0,D,27,6,8,2,0,0,1.3,5.0,11.0,2223,SP1,0.8,0.6,0.4,0.4,0,-1,0,1,0.2,-0.2,0.0,-0.8,13.6,12.6,3.8,2.4,0.2,0.2,0.6,1.6,0,0,3,1.4,0.2,0.8,1.6
3621,2023-05-28,Juventus,Milan,0,1,A,0,1,A,16,9,3,3,0,0,2.3,3.4,3.1,2223,I1,1.8,1.4,0.8,0.8,-1,0,1,0,0.2,0.2,0.8,-0.2,16.2,13.6,5.0,4.6,0.0,0.0,0.8,1.4,0,0,3,2.4,1.0,2.0,1.6
3616,2023-05-28,Aston Villa,Brighton,2,1,H,2,1,H,12,8,5,4,0,0,2.0,3.6,3.5,2223,E0,2.2,1.6,0.8,0.6,1,0,-1,0,0.8,-0.4,1.2,0.0,13.2,16.0,5.0,5.8,0.0,0.0,0.2,2.0,2,3,0,3.0,1.2,1.4,1.4
3610,2023-05-28,Ath Madrid,Sociedad,2,1,H,1,0,H,11,10,5,5,0,0,2.0,3.5,3.6,2223,SP1,2.8,0.8,1.2,0.4,1,0,-1,0,0.8,0.2,1.4,-0.4,17.8,12.8,7.2,4.8,0.0,0.0,0.6,1.0,2,3,0,3.0,1.4,2.0,2.6
3606,2023-05-28,Leicester,West Ham,2,1,H,1,0,H,13,16,4,3,0,0,1.91,3.8,3.6,2223,E0,1.0,1.6,0.8,1.2,1,0,-1,0,-0.4,0.2,-0.4,-0.4,11.4,9.0,5.2,5.0,0.2,0.0,1.8,1.8,2,3,0,0.8,1.2,0.6,1.2
3608,2023-05-28,Cadiz,Celta,1,0,H,0,0,D,13,9,3,4,0,0,2.6,3.1,2.75,2223,SP1,0.8,0.8,0.2,0.2,0,1,0,-1,0.2,-1.0,-0.6,-0.2,13.0,10.0,3.6,3.0,0.0,0.2,1.2,2.0,2,3,0,1.2,0.2,1.2,0.2
3598,2023-05-28,Man United,Fulham,2,1,H,1,1,D,21,10,8,3,0,0,1.5,4.33,6.0,2223,E0,2.0,1.2,1.2,0.4,0,1,0,-1,1.2,-0.2,0.6,0.4,21.2,10.0,7.6,3.2,0.0,0.0,0.2,1.0,2,3,0,3.0,1.2,1.8,1.4
3609,2023-05-28,Barcelona,Mallorca,3,0,H,2,0,H,28,3,9,1,0,1,1.33,5.0,9.5,2223,SP1,1.4,1.2,0.8,0.4,2,1,-2,-1,0.6,-0.6,0.4,-0.4,16.0,8.6,4.6,3.0,0.0,0.0,0.4,2.2,2,3,0,2.0,0.8,1.8,1.4
3600,2023-05-28,Leeds,Tottenham,1,4,A,0,1,A,19,11,2,7,0,0,2.75,3.8,2.3,2223,E0,1.4,1.8,1.0,0.4,-1,-2,1,2,0.0,-1.4,-1.6,0.0,13.4,10.2,4.6,3.4,0.2,0.2,3.0,3.2,0,0,3,1.0,0.4,0.4,0.8
3601,2023-05-28,Crystal Palace,Nott'm Forest,1,1,D,0,1,A,16,7,4,4,0,0,1.67,4.0,5.0,2223,E0,1.6,1.2,0.8,0.6,-1,1,1,-1,0.4,0.2,0.2,-1.2,16.0,9.2,4.4,2.6,0.0,0.0,1.0,2.2,1,1,1,2.0,0.2,1.4,2.0
3599,2023-05-28,Everton,Bournemouth,1,0,H,0,0,D,13,7,6,2,0,0,1.5,4.5,6.5,2223,E0,0.8,1.0,0.4,0.4,0,1,0,-1,-0.4,-0.2,-1.0,-0.2,12.6,11.2,5.4,3.6,0.2,0.0,2.2,1.4,2,3,0,0.8,1.8,1.0,1.2
3603,2023-05-28,Brentford,Man City,1,0,H,0,0,D,11,17,4,3,0,0,3.8,4.0,1.83,2223,E0,1.4,2.2,0.8,1.2,0,1,0,-1,0.6,0.8,-0.2,0.8,13.4,12.2,6.2,5.8,0.2,0.0,1.0,0.6,2,3,0,1.6,2.6,2.4,2.6
3604,2023-05-28,Vallecano,Villarreal,2,1,H,0,0,D,15,7,4,2,0,0,3.0,3.6,2.2,2223,SP1,1.6,2.0,0.8,0.6,0,1,0,-1,0.2,0.0,0.0,0.8,13.4,13.4,4.6,5.6,0.2,0.0,1.4,1.2,2,3,0,1.8,2.0,0.6,2.6
3605,2023-05-28,Valencia,Espanol,2,2,D,1,1,D,19,9,4,5,0,0,2.0,3.75,3.4,2223,SP1,1.0,1.6,0.2,0.8,0,0,0,0,-0.2,0.0,0.2,-1.0,13.8,9.6,3.8,3.6,0.2,0.4,1.0,2.6,1,1,1,1.6,0.6,1.4,1.4
3607,2023-05-28,Girona,Betis,1,2,A,1,0,H,9,18,3,7,0,0,1.95,3.6,3.6,2223,SP1,2.2,0.6,1.0,0.4,1,-2,-1,2,0.6,-0.8,0.4,-0.2,13.4,9.6,4.6,2.2,0.0,0.4,1.2,1.6,0,0,3,2.4,0.8,1.6,1.4
3602,2023-05-28,Chelsea,Newcastle,1,1,D,1,1,D,22,13,5,4,0,0,2.9,3.5,2.38,2223,E0,0.6,2.6,0.2,0.8,0,0,0,0,-0.6,0.0,-0.4,1.0,15.2,13.2,4.6,5.4,0.0,0.0,1.6,1.6,1,1,1,0.4,2.0,0.8,1.6
3622,2023-06-02,Sassuolo,Fiorentina,1,3,A,0,0,D,5,15,2,7,2,0,2.6,3.75,2.5,2223,I1,1.2,1.4,0.6,0.6,0,-2,0,2,0.2,-0.0,0.0,-0.2,11.0,12.8,3.6,3.0,0.4,0.0,1.0,1.6,0,0,3,1.6,1.0,0.4,1.6
3635,2023-06-03,Auxerre,Lens,1,3,A,0,1,A,17,15,5,7,0,0,2.8,3.6,2.38,2223,F1,1.2,2.0,0.6,1.4,-1,-1,1,1,0.0,0.6,0.2,0.6,11.8,13.0,5.4,5.4,0.0,0.2,1.0,0.8,0,0,3,1.6,2.4,0.4,3.0
3634,2023-06-03,Empoli,Lazio,0,2,A,0,0,D,7,21,1,11,1,0,3.25,3.75,2.1,2223,I1,2.0,1.4,1.0,0.6,0,-2,0,2,1.0,0.2,-0.2,0.2,12.6,10.4,4.8,4.0,0.2,0.0,1.2,1.0,0,0,3,2.4,1.8,2.2,2.0
3633,2023-06-03,Ajaccio,Marseille,1,0,H,0,0,D,3,17,1,5,0,0,9.0,5.25,1.33,2223,F1,0.0,1.2,0.0,0.8,0,1,0,-1,-1.6,0.4,-0.4,-0.4,5.6,12.2,1.4,4.0,0.6,0.0,2.0,1.2,2,3,0,0.4,1.4,0.2,1.2
3632,2023-06-03,Monaco,Toulouse,1,2,A,0,0,D,19,22,7,8,0,0,1.45,5.25,5.5,2223,F1,1.4,0.8,0.6,0.4,0,-1,0,1,0.0,0.2,-0.4,-0.2,9.8,11.6,4.4,4.8,0.2,0.2,1.8,0.8,0,0,3,1.4,1.6,0.8,0.8
3631,2023-06-03,Brest,Rennes,1,2,A,1,2,A,14,12,5,3,0,0,5.75,4.2,1.55,2223,F1,1.8,1.8,1.0,1.2,-1,0,1,0,0.6,1.2,0.8,-0.6,12.8,12.8,5.4,4.2,0.0,0.0,0.4,1.2,0,0,3,3.0,1.2,2.4,2.4
3629,2023-06-03,Torino,Inter,0,1,A,0,1,A,17,14,5,4,0,0,2.3,3.5,3.0,2223,I1,0.8,2.6,0.0,1.0,-1,0,1,0,-0.6,1.0,0.2,0.8,10.2,15.4,3.8,6.2,0.0,0.2,1.2,0.8,0,0,3,0.6,2.0,2.2,2.4
3630,2023-06-03,Cremonese,Salernitana,2,0,H,1,0,H,12,11,4,1,0,0,2.6,3.6,2.5,2223,I1,1.2,1.2,0.6,0.6,1,1,-1,-1,-0.2,0.4,-0.4,-0.6,12.6,9.2,4.0,2.0,0.2,0.0,1.8,1.4,2,3,0,1.4,0.8,0.8,1.6
3627,2023-06-03,Nice,Lyon,3,1,H,3,1,H,16,16,6,7,0,0,2.38,4.0,2.7,2223,F1,0.8,1.8,0.2,0.8,2,0,-2,0,-0.4,0.2,0.0,0.2,16.8,10.4,4.8,3.8,0.0,0.2,1.2,1.4,2,3,0,1.0,2.0,2.0,2.4
3623,2023-06-03,Lorient,Strasbourg,2,1,H,2,0,H,5,15,3,7,0,0,3.0,3.5,2.3,2223,F1,1.0,1.8,0.6,1.2,2,-1,-2,1,0.2,0.8,-0.2,-0.4,10.6,11.8,4.0,4.6,0.2,0.4,1.0,1.4,2,3,0,1.4,1.4,1.4,1.6
3624,2023-06-03,Troyes,Lille,1,1,D,0,0,D,8,18,3,7,0,0,12.0,6.5,1.22,2223,F1,0.8,0.6,0.4,0.2,0,0,0,0,-0.8,0.0,-0.2,0.0,9.6,13.6,4.0,5.0,0.2,0.0,1.8,0.6,1,1,1,0.4,1.0,0.2,2.0
3628,2023-06-03,Nantes,Angers,1,0,H,1,0,H,11,5,7,1,0,0,1.36,5.25,8.0,2223,F1,0.8,1.2,0.2,0.8,1,0,-1,0,-1.0,-0.8,-0.6,-0.8,13.2,5.0,5.0,2.2,0.0,0.0,2.4,2.8,2,3,0,0.4,0.2,0.2,0.8
3626,2023-06-03,Paris SG,Clermont,2,3,A,2,2,D,16,12,6,5,0,0,1.22,6.5,10.0,2223,F1,1.8,1.4,1.2,1.0,0,-1,0,1,0.6,0.4,-0.2,-0.2,15.4,10.8,6.6,4.2,0.4,0.0,1.4,1.2,0,0,3,1.2,1.4,2.0,2.0
3625,2023-06-03,Reims,Montpellier,1,3,A,1,0,H,11,16,5,8,0,0,2.0,3.8,3.4,2223,F1,1.0,2.6,0.6,1.2,1,-3,-1,3,-0.4,0.8,0.0,0.2,16.2,11.4,5.4,5.0,0.0,0.0,1.4,1.6,0,0,3,1.0,1.4,0.8,1.4
3651,2023-06-04,Elche,Cadiz,1,1,D,0,1,A,12,14,5,3,0,0,2.63,3.4,2.63,2223,SP1,1.2,0.6,0.6,0.0,-1,1,1,-1,-0.2,-1.0,0.0,0.0,15.0,11.6,4.6,3.8,0.0,0.0,1.4,1.6,1,1,1,1.4,0.8,1.6,1.2
3650,2023-06-04,Real Madrid,Ath Bilbao,1,1,D,0,0,D,9,15,2,9,0,0,1.91,3.75,3.75,2223,SP1,2.2,1.2,1.2,0.6,0,0,0,0,0.8,0.2,0.2,-1.0,15.6,12.6,5.4,5.2,0.0,0.0,1.2,2.0,1,1,1,2.4,1.4,1.8,0.6
3649,2023-06-04,Sociedad,Sevilla,2,1,H,1,0,H,17,9,6,4,0,0,1.73,3.9,4.6,2223,SP1,1.8,1.8,0.8,0.2,1,0,-1,0,0.4,-0.0,0.8,1.6,12.0,9.4,3.8,3.4,0.0,0.2,0.6,0.2,2,3,0,2.6,2.6,2.0,1.6
3648,2023-06-04,Villarreal,Ath Madrid,2,2,D,1,1,D,22,9,7,3,0,1,2.7,3.5,2.5,2223,SP1,3.0,2.0,1.2,1.4,0,0,0,0,0.2,0.8,1.6,-0.4,18.4,13.0,8.2,4.8,0.0,0.0,1.2,1.6,1,1,1,2.4,1.4,2.0,2.0
3647,2023-06-04,Betis,Valencia,1,1,D,1,0,H,8,10,3,3,0,1,2.63,3.6,2.5,2223,SP1,1.2,1.2,0.8,0.6,1,-1,-1,1,0.8,0.4,-0.6,-0.4,11.2,11.8,4.2,4.2,0.6,0.2,1.0,1.2,1,1,1,1.4,1.2,2.0,1.6
3645,2023-06-04,Atalanta,Monza,5,2,H,2,0,H,20,8,10,4,0,1,1.57,4.5,5.0,2223,I1,1.8,1.6,0.6,0.2,2,1,-2,-1,0.2,-0.2,0.0,1.0,14.6,10.6,4.4,4.8,0.0,0.0,1.6,0.8,2,3,0,1.8,2.2,1.2,1.6
3643,2023-06-04,Valladolid,Getafe,0,0,D,0,0,D,15,4,0,1,0,0,2.2,3.3,3.4,2223,SP1,1.8,0.4,1.0,0.2,0,0,0,0,0.4,-0.2,-1.0,-0.8,16.0,6.8,5.6,2.2,0.0,0.0,2.4,1.4,1,1,1,1.4,0.6,0.8,2.0
3646,2023-06-04,Celta,Barcelona,2,1,H,1,0,H,12,9,9,2,0,0,2.6,3.8,2.5,2223,SP1,1.0,2.0,0.6,0.8,1,0,-1,0,-0.2,0.2,0.0,0.4,15.2,13.6,6.0,5.0,0.2,0.0,1.2,1.4,2,3,0,1.0,1.4,0.2,1.8
3641,2023-06-04,Lecce,Bologna,2,3,A,1,0,H,20,11,7,7,0,0,2.75,3.5,2.45,2223,I1,0.6,2.0,0.2,0.8,1,-2,-1,2,0.0,0.0,-0.2,0.6,15.4,15.8,4.0,5.6,0.0,0.2,0.8,1.4,0,0,3,1.0,1.4,1.0,1.2
3642,2023-06-04,Napoli,Sampdoria,2,0,H,0,0,D,21,6,9,4,0,0,1.18,7.0,13.0,2223,I1,1.0,0.4,0.0,0.2,0,2,0,-2,-0.4,-1.2,0.2,-1.6,17.0,7.0,5.0,2.4,0.0,0.2,1.2,3.2,2,3,0,1.6,0.2,1.6,0.4
3636,2023-06-04,Udinese,Juventus,0,1,A,0,0,D,13,20,3,5,0,0,3.8,3.5,1.95,2223,I1,1.6,1.0,1.4,0.2,0,-1,0,1,1.4,-0.6,-0.6,0.0,12.6,13.4,5.0,4.2,0.0,0.0,0.8,1.6,0,0,3,1.6,0.8,0.8,1.8
3637,2023-06-04,Osasuna,Girona,2,1,H,0,0,D,14,11,7,6,0,0,2.05,3.6,3.4,2223,SP1,2.0,1.0,0.6,0.6,0,1,0,-1,0.0,-0.2,0.8,0.4,14.4,10.0,4.4,3.8,0.0,0.2,1.2,0.8,2,3,0,2.4,1.2,1.2,1.0
3644,2023-06-04,Espanol,Almeria,3,3,D,1,1,D,12,11,8,4,0,0,2.75,3.8,2.38,2223,SP1,1.4,1.2,0.2,0.6,0,0,0,0,-1.0,-0.6,0.6,-0.4,16.2,8.8,7.0,3.8,0.2,0.2,1.8,2.2,1,1,1,1.0,0.6,1.0,1.4
3639,2023-06-04,Roma,Spezia,2,1,H,1,1,D,19,8,5,2,0,1,1.95,3.6,3.8,2223,I1,1.8,0.8,0.2,0.4,0,1,0,-1,-0.2,-0.4,1.0,-0.2,17.6,12.8,5.4,4.4,0.0,0.0,1.0,1.4,2,3,0,1.6,0.6,0.6,0.8
3640,2023-06-04,Milan,Verona,3,1,H,1,0,H,14,6,5,1,0,0,1.73,4.0,4.5,2223,I1,2.0,0.6,1.2,0.2,1,1,-1,-1,1.0,-0.2,0.6,-0.2,15.6,9.4,5.2,3.2,0.0,0.0,0.4,1.0,2,3,0,2.2,1.0,2.0,0.8
3638,2023-06-04,Mallorca,Vallecano,3,0,H,0,0,D,8,20,4,4,0,0,3.0,3.3,2.38,2223,SP1,1.2,0.8,0.2,0.2,0,3,0,-3,0.0,-0.6,0.8,-1.0,7.8,11.8,2.6,3.4,0.2,0.4,0.4,2.4,2,3,0,2.2,0.2,1.2,1.2
3652,2023-08-11,Burnley,Man City,0,3,A,0,2,A,6,17,1,8,1,0,8.0,5.5,1.33,2324,E0,1.6,2.0,0.6,1.2,-2,-1,2,1,-0.4,0.8,0.6,0.4,13.8,12.8,5.2,5.6,0.0,0.0,1.4,0.8,0,0,3,1.8,2.0,0.8,2.0
3653,2023-08-11,Nice,Lille,1,1,D,1,0,H,8,12,3,5,0,0,2.6,3.5,2.7,2324,F1,1.2,0.4,0.8,0.2,1,-1,-1,1,0.2,0.0,-0.2,-0.4,16.8,13.6,5.8,5.4,0.0,0.0,1.2,0.8,1,1,1,1.4,0.6,2.0,1.6
3654,2023-08-11,Almeria,Vallecano,0,2,A,0,2,A,19,10,5,4,0,0,2.45,3.3,2.9,2324,SP1,1.6,0.6,0.6,0.0,-2,0,2,0,0.4,-0.8,0.4,-1.4,13.4,14.4,4.4,3.8,0.0,0.4,0.8,2.8,0,0,3,2.0,0.0,1.0,0.6
3655,2023-08-11,Sevilla,Valencia,1,2,A,0,0,D,9,10,3,3,1,0,1.91,3.5,4.2,2324,SP1,1.2,1.2,0.6,0.6,0,-1,0,1,-0.2,0.2,0.0,0.0,15.8,11.6,4.0,4.0,0.2,0.4,1.4,1.0,0,0,3,1.4,1.4,1.0,1.6
3665,2023-08-12,Arsenal,Nott'm Forest,2,1,H,2,0,H,15,6,7,2,0,0,1.18,7.0,15.0,2324,E0,3.0,1.2,1.6,0.6,2,-1,-2,1,1.2,0.6,0.2,-1.4,16.4,8.0,6.4,3.2,0.0,0.0,1.6,2.0,2,3,0,2.0,0.4,1.8,1.6
3664,2023-08-12,Everton,Fulham,0,1,A,0,0,D,19,9,9,2,0,0,2.2,3.4,3.3,2324,E0,0.8,1.2,0.2,0.4,0,-1,0,1,-0.6,-0.4,-0.8,0.6,12.6,10.0,5.4,3.4,0.2,0.0,2.2,1.0,0,0,3,0.8,1.2,1.6,1.4
3666,2023-08-12,Bournemouth,West Ham,1,1,D,0,0,D,14,16,5,3,0,0,2.7,3.4,2.55,2324,E0,1.0,1.6,0.6,1.0,0,0,0,0,-0.8,-0.2,-0.4,-0.4,12.6,10.4,4.6,4.6,0.0,0.0,2.2,2.2,1,1,1,0.6,0.6,0.6,1.2
3661,2023-08-12,Newcastle,Aston Villa,5,1,H,2,1,H,17,16,13,6,0,0,1.75,3.75,4.6,2324,E0,2.6,0.8,1.4,0.4,1,3,-1,-3,1.0,-0.2,0.6,0.0,20.8,11.6,6.2,2.8,0.0,0.0,1.0,1.0,2,3,0,2.0,1.0,1.2,1.4
3659,2023-08-12,Sociedad,Girona,1,1,D,1,0,H,15,6,2,1,0,0,1.62,4.0,5.25,2324,SP1,1.8,1.2,0.8,0.6,1,-1,-1,1,0.4,-0.2,0.6,0.2,13.2,11.2,3.8,5.0,0.0,0.2,0.8,1.2,1,1,1,2.6,1.0,2.0,0.4
3660,2023-08-12,Ath Bilbao,Real Madrid,0,2,A,0,2,A,7,14,1,8,0,0,3.3,3.5,2.15,2324,SP1,0.8,1.2,0.4,0.4,-2,0,2,0,0.2,-0.4,-0.2,0.0,15.6,16.4,4.8,5.4,0.2,0.4,0.8,1.6,0,0,3,1.2,1.2,0.8,2.0
3658,2023-08-12,Marseille,Reims,2,1,H,1,1,D,14,11,4,4,0,0,1.7,4.0,4.75,2324,F1,2.0,0.8,0.8,0.6,0,1,0,-1,0.2,-0.6,0.6,-0.4,18.2,11.8,4.4,3.2,0.0,0.2,1.2,1.8,2,3,0,2.0,0.6,0.6,0.8
3657,2023-08-12,Paris SG,Lorient,0,0,D,0,0,D,20,4,4,0,0,0,1.33,5.5,7.5,2324,F1,2.2,1.2,1.6,0.4,0,0,0,0,0.8,-0.6,-0.2,-0.2,15.2,8.0,6.2,3.2,0.4,0.2,1.6,2.0,1,1,1,1.2,0.8,2.0,1.4
3667,2023-08-13,Nantes,Toulouse,1,2,A,1,0,H,9,9,4,5,0,0,2.5,3.4,2.75,2324,F1,1.0,1.0,0.4,0.2,1,-2,-1,2,-0.4,0.2,-0.4,0.4,13.0,14.4,5.2,5.8,0.0,0.0,1.8,0.4,0,0,3,1.0,2.2,0.8,1.4
3669,2023-08-13,Clermont,Monaco,2,4,A,1,2,A,15,14,7,8,0,0,3.6,3.6,2.0,2324,F1,1.8,1.0,1.0,0.8,-1,-1,1,1,0.4,0.2,0.8,-1.4,11.8,13.6,5.2,6.4,0.6,0.0,0.6,2.2,0,0,3,3.0,0.8,2.0,0.8
3677,2023-08-13,Getafe,Barcelona,0,0,D,0,0,D,5,14,2,4,1,1,6.5,3.8,1.57,2324,SP1,1.0,1.4,0.6,0.6,0,0,0,0,0.0,-0.2,0.2,-0.2,13.0,13.0,5.0,4.2,0.2,0.0,0.8,1.8,1,1,1,1.6,0.8,1.6,1.2
3671,2023-08-13,Strasbourg,Lyon,2,1,H,0,0,D,8,23,2,7,0,0,2.55,3.6,2.55,2324,F1,1.8,1.4,0.8,1.0,0,1,0,-1,0.4,-0.2,0.6,0.2,13.0,12.4,4.6,4.2,0.0,0.2,0.8,1.4,2,3,0,2.0,1.8,1.6,1.8
3672,2023-08-13,Rennes,Metz,5,1,H,1,1,D,29,9,14,3,0,0,1.4,4.75,7.5,2324,F1,2.6,0.8,1.0,0.4,0,4,0,-4,0.4,-0.8,1.6,-1.8,16.8,10.4,6.0,2.8,0.0,0.2,0.6,3.4,2,3,0,2.4,0.2,2.4,1.4
3673,2023-08-13,Brentford,Tottenham,2,2,D,2,2,D,11,18,6,6,0,0,2.75,3.4,2.45,2324,E0,1.4,2.0,0.6,0.4,0,0,0,0,0.4,-1.4,0.2,0.6,13.4,9.0,6.6,4.2,0.0,0.2,0.8,2.8,1,1,1,2.0,0.8,2.4,1.2
3674,2023-08-13,Chelsea,Liverpool,1,1,D,1,1,D,10,13,4,1,0,0,2.9,3.4,2.38,2324,E0,0.8,3.0,0.4,1.4,0,0,0,0,-0.4,0.8,-0.2,1.0,14.2,17.2,4.0,5.6,0.0,0.0,1.4,1.2,1,1,1,0.6,2.2,1.0,2.2
3675,2023-08-13,Celta,Osasuna,0,2,A,0,1,A,11,11,1,5,0,0,2.05,3.2,3.9,2324,SP1,1.0,0.6,0.4,0.2,-1,-1,1,1,0.0,-0.6,0.0,-0.4,13.4,8.6,6.8,2.8,0.2,0.4,1.0,1.6,0,0,3,1.4,0.6,0.8,1.8
3676,2023-08-13,Villarreal,Betis,1,2,A,0,1,A,18,12,5,5,0,0,1.75,4.0,4.2,2324,SP1,3.2,1.0,1.4,0.4,-1,0,1,0,0.6,-1.0,1.4,0.4,18.4,12.0,8.2,3.2,0.0,0.4,1.2,1.6,0,0,3,2.6,1.4,2.0,1.6
3670,2023-08-13,Brest,Lens,3,2,H,1,2,A,15,10,8,2,0,1,4.0,3.5,1.91,2324,F1,1.4,1.8,1.0,1.0,-1,2,1,-2,0.4,0.2,0.4,0.6,12.2,13.4,5.0,5.6,0.0,0.2,0.6,1.0,2,3,0,2.4,2.4,1.8,3.0
3680,2023-08-14,Man United,Wolves,1,0,H,0,0,D,15,23,3,6,0,0,1.33,5.5,9.0,2324,E0,2.2,0.4,1.2,0.2,0,1,0,-1,1.0,-1.8,0.8,-1.0,21.8,9.0,8.6,1.2,0.0,0.0,0.4,3.2,2,3,0,3.0,0.2,2.4,0.8
3678,2023-08-14,Ath Madrid,Granada,3,1,H,1,0,H,14,7,6,4,0,0,1.3,5.5,9.5,2324,SP1,3.0,2.2,1.4,0.4,1,1,-1,-1,1.0,-0.2,1.2,0.4,17.4,12.4,6.8,4.2,0.0,0.2,0.8,2.0,2,3,0,3.0,1.4,1.6,1.6
3679,2023-08-14,Cadiz,Alaves,1,0,H,1,0,H,12,10,3,2,1,0,2.2,3.0,3.75,2324,SP1,1.0,0.6,0.2,0.2,1,0,-1,0,0.2,-0.8,0.0,-1.4,12.8,7.2,3.6,2.0,0.0,0.2,0.8,2.8,2,3,0,1.8,0.0,1.4,1.2
3681,2023-08-18,Metz,Marseille,2,2,D,0,1,A,10,22,5,5,1,0,5.0,4.0,1.67,2324,F1,1.2,0.8,0.6,0.4,-1,1,1,-1,0.0,0.2,0.0,-0.6,10.6,13.2,3.2,4.0,0.6,0.0,1.2,1.2,1,1,1,1.4,0.8,1.4,1.2
3682,2023-08-18,Werder Bremen,Bayern Munich,0,4,A,0,1,A,6,25,1,10,0,0,7.5,6.5,1.3,2324,D1,1.2,1.4,0.2,0.6,-1,-3,1,3,-0.2,0.6,-0.6,-0.6,12.4,13.6,4.8,4.6,0.0,0.0,2.0,1.4,0,0,3,0.2,1.8,0.2,2.4
3684,2023-08-18,Mallorca,Villarreal,0,1,A,0,0,D,8,15,1,3,0,0,2.8,3.2,2.6,2324,SP1,1.8,1.6,0.2,0.4,0,-1,0,1,0.0,-0.2,1.4,0.2,7.4,12.4,3.2,4.8,0.0,0.0,0.4,1.6,0,0,3,2.6,1.4,1.4,1.4
